date,cash_eod,option_mv_eod,etf_mv_eod,equity_eod,realized_pnl_cum,unrealized_pnl_eod,daily_pnl,total_pnl_cum,drawdown,equity_curve,daily_return,cum_return,drawdown_pct,rolling_sharpe_60d,benchmark_price,benchmark_shares,benchmark_cash,benchmark_equity,benchmark_return,benchmark_daily_return,excess_equity,excess_return,excess_daily_return
2025-05-14,19620.0,-290.0,0.0,19330.0,19620.0,-290.0,58.0,19330.0,0.0,1019330.0,5.8e-05,0.01933,0.0,0.14786096419291406,2.054,495294,1.4139999999897555,1017335.2899999999,0.017335289999999892,0.011822643471866678,1994.7100000000792,0.001994710000000108,-0.011764643471866678
2025-05-15,19620.0,-290.0,0.0,19330.0,19620.0,-290.0,0.0,19330.0,0.0,1019330.0,0.0,0.01933,0.0,0.1460547195225095,2.012,495294,1.4139999999897555,996532.942,-0.003467057999999912,-0.02044787810319637,22797.05799999996,0.022797057999999912,0.02044787810319637
2025-05-16,19620.0,-290.0,0.0,19330.0,19620.0,-290.0,0.0,19330.0,0.0,1019330.0,0.0,0.01933,0.0,0.1442484791215284,2.008,495294,1.4139999999897555,994551.766,-0.005448234000000052,-0.0019880687496631744,24778.234000000055,0.02477823400000005,0.0019880687496631744
2025-05-19,19620.0,-174.0,0.0,19446.0,19620.0,-174.0,116.0,19446.0,0.0,1019446.0,0.000116,0.019446,0.0,0.14626312483959053,2.002,495294,1.4139999999897555,991580.0019999999,-0.00841999800000015,-0.0029880435605199596,27865.998000000138,0.027865998000000152,0.0031040435605199593
2025-05-20,19620.0,-116.00000000000001,0.0,19504.0,19620.0,-116.00000000000001,58.0,19504.0,0.0,1019504.0,5.8e-05,0.019504,0.0,0.14636733098021806,2.018,495294,1.4139999999897555,999504.7059999999,-0.000495294000000146,0.007991996595348771,19999.29400000011,0.019999294000000147,-0.00793399659534877
2025-05-21,19620.0,-58.00000000000001,0.0,19562.0,19620.0,-58.00000000000001,58.0,19562.0,0.0,1019562.0,5.8e-05,0.019562,0.0,0.1446653520309401,2.034,495294,1.4139999999897555,1007429.4099999999,0.007429409999999859,0.007928631003364162,12132.590000000084,0.012132590000000141,-0.00787063100336416
2025-05-22,19620.0,-116.00000000000001,0.0,19504.0,19620.0,-116.00000000000001,-58.0,19504.0,-58.0,1019504.0,-5.8e-05,0.019504,-5.8e-05,0.14275484634119814,2.016,495294,1.4139999999897555,998514.118,-0.001485881999999994,-0.008849545101130118,20989.881999999983,0.020989881999999994,0.008791545101130118
2025-05-23,19620.0,-58.00000000000001,0.0,19562.0,19620.0,-58.00000000000001,58.0,19562.0,0.0,1019562.0,5.8e-05,0.019562,0.0,0.14376218393640772,1.994,495294,1.4139999999897555,987617.65,-0.012382349999999986,-0.010912682959180797,31944.349999999977,0.03194434999999998,0.010970682959180798
2025-05-26,19620.0,-58.00000000000001,0.0,19562.0,19620.0,-58.00000000000001,0.0,19562.0,0.0,1019562.0,0.0,0.019562,0.0,0.14376218393640772,1.977,495294,1.4139999999897555,979197.652,-0.020802348000000026,-0.008525564523882312,40364.348,0.04036434800000002,0.008525564523882312
2025-05-27,19620.0,-58.00000000000001,0.0,19562.0,19620.0,-58.00000000000001,0.0,19562.0,0.0,1019562.0,0.0,0.019562,0.0,0.14285905200937277,1.967,495294,1.4139999999897555,974244.712,-0.025755287999999932,-0.005058161638647363,45317.28799999994,0.04531728799999993,0.005058161638647363
2025-05-28,19620.0,0.0,0.0,19620.0,19620.0,0.0,58.0,19620.0,0.0,1019620.0,5.8e-05,0.01962,0.0,0.1403929607331133,1.959,495294,1.4139999999897555,970282.36,-0.02971763999999999,-0.0040671013670332545,49337.640000000014,0.04933763999999999,0.004125101367033254
2025-05-29,21729.0,-1938.0,0.0,19791.0,21729.0,-1938.0,171.0,19791.0,0.0,1019791.0,0.000171,0.019791,0.0,0.2479041560016999,1.989,495294,1.4139999999897555,985141.18,-0.01485881999999994,0.015313913364353171,34649.81999999995,0.03464981999999994,-0.015142913364353172
2025-05-30,21729.0,-2223.0,0.0,19506.0,21729.0,-2223.0,-285.0,19506.0,-285.0,1019506.0,-0.000285,0.019506,-0.000285,0.1812823405397249,1.972,495294,1.4139999999897555,976721.182,-0.02327881799999998,-0.008546996279254149,42784.81799999997,0.042784817999999974,0.008261996279254148
2025-06-03,21729.0,-1140.0,0.0,20589.0,21729.0,-1140.0,1083.0,20589.0,0.0,1020589.0,0.001083,0.020589,0.0,0.19142017519937526,1.977,495294,1.4139999999897555,979197.652,-0.020802348000000026,0.0025354932867627245,41391.348,0.04139134800000002,-0.0014524932867627245
2025-06-04,21729.0,-855.0000000000001,0.0,20874.0,21729.0,-855.0000000000001,285.0,20874.0,0.0,1020874.0,0.000285,0.020874,0.0,0.19376872008418067,2.0,495294,1.4139999999897555,990589.414,-0.009410585999999999,0.011633771768889023,30284.58600000001,0.030284586,-0.011348771768889022
2025-06-05,21729.0,-683.9999999999999,0.0,21045.0,21729.0,-683.9999999999999,171.0,21045.0,0.0,1021045.0,0.000171,0.021045,0.0,0.15067487827422846,2.023,495294,1.4139999999897555,1001981.1760000001,0.00198117600000014,0.011499983584520868,19063.823999999906,0.01906382399999986,-0.011328983584520868
2025-06-06,21729.0,-683.9999999999999,0.0,21045.0,21729.0,-683.9999999999999,0.0,21045.0,0.0,1021045.0,0.0,0.021045,0.0,0.14893468229581713,2.017,495294,1.4139999999897555,999009.4119999999,-0.00099058800000007,-0.0029658880537694055,22035.588000000105,0.02203558800000007,0.0029658880537694055
2025-06-09,21729.0,-456.0,0.0,21273.0,21729.0,-456.0,228.0,21273.0,0.0,1021273.0,0.000228,0.021273,0.0,0.14768190779011686,2.034,495294,1.4139999999897555,1007429.4099999999,0.007429409999999859,0.008428347019417304,13843.590000000084,0.013843590000000142,-0.008200347019417303
2025-06-10,21729.0,-741.0,0.0,20988.0,21729.0,-741.0,-285.0,20988.0,-285.0,1020988.0,-0.000285,0.020988,-0.000285,0.14185171018499873,2.012,495294,1.4139999999897555,996532.942,-0.003467057999999912,-0.010816110679158997,24455.05799999996,0.02445505799999991,0.010531110679158996
2025-06-11,21729.0,-456.0,0.0,21273.0,21729.0,-456.0,285.0,21273.0,0.0,1021273.0,0.000285,0.021273,0.0,0.14333068920138767,2.038,495294,1.4139999999897555,1009410.5859999999,0.009410585999999999,0.012922446872809745,11862.414000000106,0.011862414000000002,-0.012637446872809745
2025-06-12,21729.0,-341.99999999999994,0.0,21387.0,21729.0,-341.99999999999994,114.0,21387.0,0.0,1021387.0,0.000114,0.021387,0.0,0.15836957407429073,2.04,495294,1.4139999999897555,1010401.174,0.010401174000000069,0.0009813528941928773,10985.826000000001,0.010985825999999931,-0.0008673528941928773
2025-06-13,21729.0,-513.0,0.0,21216.0,21729.0,-513.0,-171.0,21216.0,-171.0,1021216.0,-0.000171,0.021216,-0.000171,0.12408351492369722,2.02,495294,1.4139999999897555,1000495.294,0.000495294000000035,-0.009803907848586868,20720.706000000006,0.020720705999999964,0.009632907848586869
2025-06-16,21729.0,-285.0,0.0,21444.0,21729.0,-285.0,228.0,21444.0,0.0,1021444.0,0.000228,0.021444,0.0,0.12370067215610694,2.037,495294,1.4139999999897555,1008915.2919999999,0.008915291999999964,0.008415829690049392,12528.7080000001,0.012528708000000038,-0.008187829690049392
2025-06-17,21729.0,-170.99999999999997,0.0,21558.0,21729.0,-170.99999999999997,114.0,21558.0,0.0,1021558.0,0.000114,0.021558,0.0,0.12394431589731678,2.028,495294,1.4139999999897555,1004457.646,0.004457645999999871,-0.004418255958003603,17100.35400000005,0.01710035400000013,0.004532255958003603
2025-06-18,21729.0,-170.99999999999997,0.0,21558.0,21729.0,-170.99999999999997,0.0,21558.0,0.0,1021558.0,0.0,0.021558,0.0,0.12481453180556903,2.034,495294,1.4139999999897555,1007429.4099999999,0.007429409999999859,0.002958575716790257,14128.590000000084,0.014128590000000142,-0.002958575716790257
2025-06-19,21729.0,-170.99999999999997,0.0,21558.0,21729.0,-170.99999999999997,0.0,21558.0,0.0,1021558.0,0.0,0.021558,0.0,0.12394433824161613,2.005,495294,1.4139999999897555,993065.884,-0.006934116000000046,-0.014257600440709783,28492.11600000004,0.028492116000000046,0.014257600440709783
2025-06-20,21729.0,-114.0,0.0,21615.0,21729.0,-114.0,57.0,21615.0,0.0,1021615.0,5.7e-05,0.021615,0.0,0.12667681598402075,1.988,495294,1.4139999999897555,984645.8859999999,-0.015354114000000085,-0.008478790919777546,36969.11400000006,0.03696911400000008,0.008535790919777545
2025-06-23,21729.0,-57.0,0.0,21672.0,21729.0,-57.0,57.0,21672.0,0.0,1021672.0,5.7e-05,0.021672,0.0,0.1250583178494086,1.998,495294,1.4139999999897555,989598.826,-0.010401173999999958,0.005030173862931253,32073.174,0.032073173999999954,-0.004973173862931253
2025-06-24,21729.0,-57.0,0.0,21672.0,21729.0,-57.0,0.0,21672.0,0.0,1021672.0,0.0,0.021672,0.0,0.12418812309883163,2.044,495294,1.4139999999897555,1012382.35,0.012382349999999986,0.023022990126303933,9289.650000000023,0.009289650000000014,-0.023022990126303933
2025-06-25,21729.0,0.0,0.0,21729.0,21729.0,0.0,57.0,21729.0,0.0,1021729.0,5.7e-05,0.021729,0.0,0.12430994851744555,2.109,495294,1.4139999999897555,1044576.46,0.04457646000000004,0.03180034697365075,-22847.459999999963,-0.02284746000000004,-0.03174334697365075
2025-06-26,24277.0,-2132.0000000000005,0.0,22145.0,24277.0,-2132.0000000000005,416.0,22145.0,0.0,1022145.0,0.000416,0.022145,0.0,0.11888141701208331,2.093,495294,1.4139999999897555,1036651.7559999999,0.036651755999999924,-0.007586523632745923,-14506.755999999936,-0.014506755999999923,0.008002523632745923
2025-06-27,24277.0,-1508.0,0.0,22769.0,24277.0,-1508.0,624.0,22769.0,0.0,1022769.0,0.000624,0.022769,0.0,0.13154999600588096,2.101,495294,1.4139999999897555,1040614.108,0.04061410799999998,0.0038222594782351127,-17845.108000000007,-0.01784510799999998,-0.0031982594782351127
2025-06-30,24277.0,-988.0,0.0,23289.0,24277.0,-988.0,520.0,23289.0,0.0,1023289.0,0.00052,0.023289,0.0,0.16051744961179112,2.133,495294,1.4139999999897555,1056463.5159999998,0.05646351599999977,0.01523082176010604,-33174.51599999983,-0.033174515999999765,-0.01471082176010604
2025-07-01,24277.0,-1092.0,0.0,23185.0,24277.0,-1092.0,-104.0,23185.0,-104.0,1023185.0,-0.000104,0.023185,-0.000104,0.1532771567987366,2.126,495294,1.4139999999897555,1052996.458,0.05299645800000019,-0.0032817583830313524,-29811.4580000001,-0.02981145800000019,0.0031777583830313524
2025-07-02,24277.0,-1092.0,0.0,23185.0,24277.0,-1092.0,0.0,23185.0,-104.0,1023185.0,0.0,0.023185,-0.000104,0.1487520722269511,2.104,495294,1.4139999999897555,1042099.99,0.04209999000000009,-0.010348057600019112,-18914.98999999999,-0.018914990000000086,0.010348057600019112
2025-07-03,24277.0,-832.0000000000001,0.0,23445.0,24277.0,-832.0000000000001,260.0,23445.0,0.0,1023445.0,0.00026,0.023445,0.0,0.17138601486265453,2.141,495294,1.4139999999897555,1060425.8679999998,0.06042586799999983,0.01758552746939368,-36980.867999999784,-0.03698086799999983,-0.01732552746939368
2025-07-04,24277.0,-883.9999999999999,0.0,23393.0,24277.0,-883.9999999999999,-52.0,23393.0,-52.0,1023393.0,-5.2e-05,0.023393,-5.2e-05,4.999118827127931,2.133,495294,1.4139999999897555,1056463.5159999998,0.05646351599999977,-0.0037365667130254687,-33070.51599999983,-0.03307051599999977,0.0036845667130254688
2025-07-07,24277.0,-883.9999999999999,0.0,23393.0,24277.0,-883.9999999999999,0.0,23393.0,-52.0,1023393.0,0.0,0.023393,-5.2e-05,5.293048170261272,2.11,495294,1.4139999999897555,1045071.754,0.04507175399999985,-0.010782920401389284,-21678.753999999957,-0.021678753999999852,0.010782920401389284
2025-07-08,24277.0,-520.0,0.0,23757.0,24277.0,-520.0,364.0,23757.0,0.0,1023757.0,0.000364,0.023757,0.0,4.817903957486029,2.159,495294,1.4139999999897555,1069341.1599999997,0.06934115999999979,0.023222717394388415,-45584.15999999968,-0.04558415999999979,-0.022858717394388415
2025-07-09,24277.0,-572.0,0.0,23705.0,24277.0,-572.0,-52.0,23705.0,-52.0,1023705.0,-5.2e-05,0.023705,-5.2e-05,4.4444174895323565,2.163,495294,1.4139999999897555,1071322.3360000001,0.07132233600000015,0.0018527071379170756,-47617.33600000013,-0.04761733600000015,-0.0019047071379170756
2025-07-10,24277.0,-416.00000000000006,0.0,23861.0,24277.0,-416.00000000000006,156.0,23861.0,0.0,1023861.0,0.000156,0.023861,0.0,3.957553466005315,2.169,495294,1.4139999999897555,1074294.1,0.07429410000000014,0.0027739214428177394,-50433.10000000009,-0.05043310000000014,-0.0026179214428177396
2025-07-11,24277.0,-416.00000000000006,0.0,23861.0,24277.0,-416.00000000000006,0.0,23861.0,0.0,1023861.0,0.0,0.023861,0.0,3.451320648516109,2.185,495294,1.4139999999897555,1082218.804,0.08221880400000003,0.00737666156781458,-58357.804000000004,-0.058357804000000034,-0.00737666156781458
2025-07-14,24277.0,-260.0,0.0,24017.0,24277.0,-260.0,156.0,24017.0,0.0,1024017.0,0.000156,0.024017,0.0,3.251126479878915,2.177,495294,1.4139999999897555,1078256.452,0.07825645199999998,-0.003661322447322757,-54239.45200000005,-0.05423945199999998,0.0038173224473227567
2025-07-15,24277.0,-208.00000000000003,0.0,24069.0,24277.0,-208.00000000000003,52.0,24069.0,0.0,1024069.0,5.2e-05,0.024069,0.0,4.597200691109656,2.212,495294,1.4139999999897555,1095591.742,0.09559174200000009,0.016077149334785545,-71522.74200000009,-0.07152274200000008,-0.016025149334785545
2025-07-16,24277.0,-156.0,0.0,24121.0,24277.0,-156.0,52.0,24121.0,0.0,1024121.0,5.2e-05,0.024121,0.0,4.236005635699639,2.206,495294,1.4139999999897555,1092619.9780000001,0.0926199780000001,-0.0027124738952257754,-68498.97800000012,-0.0684989780000001,0.0027644738952257754
2025-07-17,24277.0,-104.00000000000001,0.0,24173.0,24277.0,-104.00000000000001,52.0,24173.0,0.0,1024173.0,5.2e-05,0.024173,0.0,3.848679757411319,2.247,495294,1.4139999999897555,1112927.0320000001,0.1129270320000002,0.018585651378232537,-88754.03200000012,-0.0887540320000002,-0.018533651378232537
2025-07-18,24277.0,-52.00000000000001,0.0,24225.0,24277.0,-52.00000000000001,52.0,24225.0,0.0,1024225.0,5.2e-05,0.024225,0.0,4.092134647138381,2.252,495294,1.4139999999897555,1115403.5019999999,0.11540350199999994,0.0022251863139215455,-91178.50199999986,-0.09117850199999994,-0.0021731863139215456
2025-07-21,24277.0,-52.00000000000001,0.0,24225.0,24277.0,-52.00000000000001,0.0,24225.0,0.0,1024225.0,0.0,0.024225,0.0,4.124647631104685,2.275,495294,1.4139999999897555,1126795.264,0.12679526400000007,0.010213130924884073,-102570.26399999997,-0.10257026400000008,-0.010213130924884073
2025-07-22,24277.0,-52.00000000000001,0.0,24225.0,24277.0,-52.00000000000001,0.0,24225.0,0.0,1024225.0,0.0,0.024225,0.0,4.455592947265409,2.289,495294,1.4139999999897555,1133729.38,0.1337293799999999,0.00615383843146855,-109504.37999999989,-0.1095043799999999,-0.00615383843146855
2025-07-23,24277.0,0.0,0.0,24277.0,24277.0,0.0,52.0,24277.0,0.0,1024277.0,5.2e-05,0.024277,0.0,5.05199890587375,2.287,495294,1.4139999999897555,1132738.792,0.13273879199999983,-0.0008737429032666943,-108461.7919999999,-0.10846179199999983,0.0009257429032666943
2025-07-24,28601.0,-3290.0,0.0,25311.0,28601.0,-3290.0,1034.0,25311.0,0.0,1025311.0,0.001034,0.025311,0.0,5.149292559022901,2.325,495294,1.4139999999897555,1151559.9640000002,0.15155996400000005,0.016615632953444592,-126248.96400000015,-0.12624896400000005,-0.015581632953444592
2025-07-25,28601.0,-3290.0,0.0,25311.0,28601.0,-3290.0,0.0,25311.0,0.0,1025311.0,0.0,0.025311,0.0,5.263603845116876,2.318,495294,1.4139999999897555,1148092.906,0.14809290600000002,-0.0030107489912701846,-122781.90599999996,-0.12278190600000002,0.0030107489912701846
2025-07-28,28601.0,-2350.0,0.0,26251.0,28601.0,-2350.0,940.0,26251.0,0.0,1026251.0,0.00094,0.026251,0.0,5.746079432342096,2.342,495294,1.4139999999897555,1159979.9619999998,0.15997996199999975,0.010353740483786122,-133728.96199999982,-0.13372896199999976,-0.009413740483786123
2025-07-29,28601.0,-1550.9999999999998,0.0,27050.0,28601.0,-1550.9999999999998,799.0,27050.0,0.0,1027050.0,0.000799,0.02705,0.0,6.311803883646145,2.383,495294,1.4139999999897555,1180287.0159999998,0.18028701599999986,0.01750638344216493,-153237.01599999983,-0.15323701599999986,-0.01670738344216493
2025-07-30,28601.0,-2209.0,0.0,26392.0,28601.0,-2209.0,-658.0,26392.0,-658.0,1026392.0,-0.000658,0.026392,-0.000658,6.920910384781977,2.345,495294,1.4139999999897555,1161465.844,0.16146584400000008,-0.015946267090004018,-135073.84400000004,-0.13507384400000008,0.015288267090004018
2025-07-31,28601.0,-3525.0,0.0,25076.0,28601.0,-3525.0,-1316.0,25076.0,-1974.0,1025076.0,-0.001316,0.025076,-0.001974,4.87802567021137,2.301,495294,1.4139999999897555,1139672.9080000003,0.13967290800000032,-0.01876330338303067,-114596.90800000029,-0.11459690800000032,0.01744730338303067
2025-08-01,28601.0,-2679.0000000000005,0.0,25922.0,28601.0,-2679.0000000000005,846.0,25922.0,-1128.0,1025922.0,0.000846,0.025922,-0.001128,5.125231878410539,2.303,495294,1.4139999999897555,1140663.4959999998,0.14066349599999972,0.0008691862314582632,-114741.49599999981,-0.11474149599999972,-2.3186231458263273e-05
2025-08-04,28601.0,-1880.0,0.0,26721.0,28601.0,-1880.0,799.0,26721.0,-329.0,1026721.0,0.000799,0.026721,-0.000329,5.4700231440961575,2.313,495294,1.4139999999897555,1145616.4360000002,0.1456164360000003,0.0043421570142019306,-118895.43600000022,-0.1188954360000003,-0.0035431570142019303
2025-08-05,28601.0,-1550.9999999999998,0.0,27050.0,28601.0,-1550.9999999999998,329.0,27050.0,0.0,1027050.0,0.000329,0.02705,0.0,5.65356151302068,2.32,495294,1.4139999999897555,1149083.494,0.14908349399999987,0.0030263689408169814,-122033.49399999995,-0.12203349399999987,-0.0026973689408169815
2025-08-06,28601.0,-1222.0,0.0,27379.0,28601.0,-1222.0,329.0,27379.0,0.0,1027379.0,0.000329,0.027379,0.0,5.837207033906442,2.336,495294,1.4139999999897555,1157008.1979999999,0.15700819799999977,0.006896543237614239,-129629.19799999986,-0.12962919799999978,-0.0065675432376142385
2025-08-07,28601.0,-1550.9999999999998,0.0,27050.0,28601.0,-1550.9999999999998,-329.0,27050.0,-329.0,1027050.0,-0.000329,0.02705,-0.000329,5.48889055392566,2.32,495294,1.4139999999897555,1149083.494,0.14908349399999987,-0.0068493066978250194,-122033.49399999995,-0.12203349399999987,0.006520306697825019
2025-08-08,28601.0,-1362.9999999999998,0.0,27238.0,28601.0,-1362.9999999999998,188.0,27238.0,-141.0,1027238.0,0.000188,0.027238,-0.000141,5.627173348253417,2.312,495294,1.4139999999897555,1145121.142,0.14512114200000004,-0.0034482716188071194,-117883.14199999999,-0.11788314200000004,0.003636271618807119
2025-08-11,28601.0,-658.0,0.0,27943.0,28601.0,-658.0,705.0,27943.0,0.0,1027943.0,0.000705,0.027943,0.0,6.019906498496904,2.357,495294,1.4139999999897555,1167409.372,0.16740937200000006,0.0194636437862572,-139466.37199999997,-0.13946637200000006,-0.0187586437862572
2025-08-12,28601.0,-423.0,0.0,28178.0,28601.0,-423.0,235.0,28178.0,0.0,1028178.0,0.000235,0.028178,0.0,6.100466018229487,2.385,495294,1.4139999999897555,1181277.6039999998,0.18127760399999993,0.011879493460156931,-153099.60399999982,-0.15309960399999992,-0.01164449346015693
2025-08-13,28601.0,-423.0,0.0,28178.0,28601.0,-423.0,0.0,28178.0,0.0,1028178.0,0.0,0.028178,0.0,6.0552107014855805,2.473,495294,1.4139999999897555,1224863.4759999998,0.2248634759999999,0.03689723046675142,-196685.4759999998,-0.1966854759999999,-0.03689723046675142
2025-08-14,28601.0,-423.0,0.0,28178.0,28601.0,-423.0,0.0,28178.0,0.0,1028178.0,0.0,0.028178,0.0,6.010068744796452,2.446,495294,1.4139999999897555,1211490.5380000002,0.21149053800000028,-0.010917900861630137,-183312.53800000018,-0.18331253800000027,0.010917900861630137
2025-08-15,28601.0,-281.99999999999994,0.0,28319.0,28601.0,-281.99999999999994,141.0,28319.0,0.0,1028319.0,0.000141,0.028319,0.0,6.163642238753094,2.509,495294,1.4139999999897555,1242694.06,0.24269406000000004,0.025756306814836982,-214375.06000000006,-0.21437506000000003,-0.025615306814836983
2025-08-18,28601.0,-235.0,0.0,28366.0,28601.0,-235.0,47.0,28366.0,0.0,1028366.0,4.7e-05,0.028366,0.0,6.155207406072518,2.582,495294,1.4139999999897555,1278850.5219999999,0.27885052199999993,0.029095223968480077,-250484.52199999988,-0.25048452199999993,-0.02904822396848008
2025-08-19,28601.0,-188.0,0.0,28413.0,28601.0,-188.0,47.0,28413.0,0.0,1028413.0,4.7e-05,0.028413,0.0,6.192255541433555,2.575,495294,1.4139999999897555,1275383.4640000002,0.27538346400000013,-0.0027110736871558405,-246970.46400000015,-0.24697046400000014,0.0027580736871558407
2025-08-20,28601.0,-235.0,0.0,28366.0,28601.0,-235.0,-47.0,28366.0,-47.0,1028366.0,-4.7e-05,0.028366,-4.7e-05,6.15362562273003,2.588,495294,1.4139999999897555,1281822.2859999998,0.2818222859999999,0.00504853809206951,-253456.28599999985,-0.2534562859999999,-0.00509553809206951
2025-08-21,28601.0,-140.99999999999997,0.0,28460.0,28601.0,-140.99999999999997,94.0,28460.0,0.0,1028460.0,9.4e-05,0.02846,0.0,6.1806268240353965,2.572,495294,1.4139999999897555,1273897.582,0.27389758200000003,-0.006182373396494301,-245437.58199999994,-0.24543758200000004,0.006276373396494301
2025-08-22,28601.0,-94.0,0.0,28507.0,28601.0,-94.0,47.0,28507.0,0.0,1028507.0,4.7e-05,0.028507,0.0,6.090652401449171,2.662,495294,1.4139999999897555,1318474.042,0.31847404199999985,0.03499218510958757,-289967.0419999999,-0.28996704199999984,-0.03494518510958757
2025-08-25,28601.0,-188.0,0.0,28413.0,28601.0,-188.0,-94.0,28413.0,-94.0,1028413.0,-9.4e-05,0.028413,-9.4e-05,6.27113848405982,2.737,495294,1.4139999999897555,1355621.0920000002,0.35562109200000025,0.028174274818222322,-327208.0920000002,-0.32720809200000023,-0.028268274818222323
2025-08-26,28601.0,-47.0,0.0,28554.0,28601.0,-47.0,141.0,28554.0,0.0,1028554.0,0.000141,0.028554,0.0,5.927150274256991,2.716,495294,1.4139999999897555,1345219.918,0.34521991799999996,-0.007672626268048766,-316665.91800000006,-0.31666591799999994,0.007813626268048766
2025-08-27,28601.0,0.0,0.0,28601.0,28601.0,0.0,47.0,28601.0,0.0,1028601.0,4.7e-05,0.028601,0.0,5.756410571665319,2.696,495294,1.4139999999897555,1335314.0380000002,0.33531403800000015,-0.007363762510093852,-306713.0380000002,-0.30671303800000016,0.007410762510093852
2025-08-28,38401.0,-6719.999999999999,0.0,31681.0,38401.0,-6719.999999999999,3080.0,31681.0,0.0,1031681.0,0.00308,0.031681,0.0,5.42654680082495,2.806,495294,1.4139999999897555,1389796.378,0.389796378,0.04080114373814436,-358115.378,-0.358115378,-0.037721143738144364
2025-08-29,38401.0,-6279.999999999999,0.0,32121.0,38401.0,-6279.999999999999,440.0,32121.0,0.0,1032121.0,0.00044,0.032121,0.0,5.645026428581122,2.865,495294,1.4139999999897555,1419018.724,0.41901872399999984,0.021026350667320504,-386897.72399999993,-0.38689772399999983,-0.020586350667320504
2025-09-01,38401.0,-3239.9999999999995,0.0,35161.0,38401.0,-3239.9999999999995,3040.0,35161.0,0.0,1035161.0,0.00304,0.035161,0.0,5.787068687982889,2.927,495294,1.4139999999897555,1449726.952,0.449726952,0.021640467092244098,-414565.95200000005,-0.414565952,-0.018600467092244097
2025-09-02,38401.0,-4840.0,0.0,33561.0,38401.0,-4840.0,-1600.0,33561.0,-1600.0,1033561.0,-0.0016,0.033561,-0.0016,4.936298556660849,2.848,495294,1.4139999999897555,1410598.7259999998,0.4105987259999997,-0.02699006591966857,-377037.7259999998,-0.3770377259999997,0.02539006591966857
2025-09-03,38401.0,-5080.0,0.0,33321.0,38401.0,-5080.0,-240.0,33321.0,-1840.0,1033321.0,-0.00024,0.033321,-0.00184,4.713616019823605,2.87,495294,1.4139999999897555,1421495.1940000001,0.42149519400000024,0.007724711357778746,-388174.19400000013,-0.38817419400000025,-0.007964711357778747
2025-09-04,38401.0,-9680.0,0.0,28721.0,38401.0,-9680.0,-4600.0,28721.0,-6440.0,1028721.0,-0.0046,0.028721,-0.00644,2.1232832369771004,2.751,495294,1.4139999999897555,1362555.208,0.3625552080000001,-0.04146337338935813,-333834.2080000001,-0.3338342080000001,0.03686337338935813
2025-09-05,38401.0,-2920.0,0.0,35481.0,38401.0,-2920.0,6760.0,35481.0,0.0,1035481.0,0.00676,0.035481,0.0,3.0268918072408253,2.944,495294,1.4139999999897555,1458146.9500000002,0.45814695000000016,0.07015623399239179,-422665.9500000002,-0.4226659500000002,-0.06339623399239179
2025-09-08,38401.0,-2000.0,0.0,36401.0,38401.0,-2000.0,920.0,36401.0,0.0,1036401.0,0.00092,0.036401,0.0,3.165975019861166,2.908,495294,1.4139999999897555,1440316.366,0.440316366,-0.01222824901152808,-403915.3659999999,-0.403915366,0.013148249011528081
2025-09-09,38401.0,-2199.9999999999995,0.0,36201.0,38401.0,-2199.9999999999995,-200.0,36201.0,-200.0,1036201.0,-0.0002,0.036201,-0.0002,3.0965070002031596,2.845,495294,1.4139999999897555,1409112.844,0.40911284400000003,-0.02166435287176338,-372911.84400000004,-0.37291184400000005,0.021464352871763383
2025-09-10,38401.0,-1480.0000000000002,0.0,36921.0,38401.0,-1480.0000000000002,720.0,36921.0,0.0,1036921.0,0.00072,0.036921,0.0,3.246028190350981,2.875,495294,1.4139999999897555,1423971.6639999999,0.42397166399999997,0.01054480488434173,-387050.6639999999,-0.387050664,-0.00982480488434173
2025-09-11,38401.0,-640.0,0.0,37761.0,38401.0,-640.0,840.0,37761.0,0.0,1037761.0,0.00084,0.037761,0.0,3.4187232474766125,3.025,495294,1.4139999999897555,1498265.764,0.4982657639999999,0.05217386123492429,-460504.76399999997,-0.4605047639999999,-0.05133386123492429
2025-09-12,38401.0,-479.99999999999994,0.0,37921.0,38401.0,-479.99999999999994,160.0,37921.0,0.0,1037921.0,0.00016,0.037921,0.0,3.4410657393208153,2.995,495294,1.4139999999897555,1483406.9440000001,0.48340694400000017,-0.009917346012319195,-445485.94400000013,-0.4454859440000002,0.010077346012319195
2025-09-15,38401.0,-479.99999999999994,0.0,37921.0,38401.0,-479.99999999999994,0.0,37921.0,0.0,1037921.0,0.0,0.037921,0.0,3.4285339240590877,3.037,495294,1.4139999999897555,1504209.292,0.5042092919999999,0.014023358919910578,-466288.2919999999,-0.4662882919999999,-0.014023358919910578
2025-09-16,38401.0,-440.00000000000006,0.0,37961.0,38401.0,-440.00000000000006,40.0,37961.0,0.0,1037961.0,4e-05,0.037961,0.0,3.4373399722775506,3.059,495294,1.4139999999897555,1515105.7600000002,0.5151057600000002,0.007243983970815826,-477144.76000000024,-0.47714476000000017,-0.007203983970815826
2025-09-17,38401.0,-400.0,0.0,38001.0,38401.0,-400.0,40.0,38001.0,0.0,1038001.0,4e-05,0.038001,0.0,3.43361468579146,3.119,495294,1.4139999999897555,1544823.4,0.5448233999999998,0.01961423471850554,-506822.3999999999,-0.5068223999999999,-0.019574234718505543
