date,cash_eod,option_mv_eod,etf_mv_eod,equity_eod,realized_pnl_cum,unrealized_pnl_eod,daily_pnl,total_pnl_cum,drawdown,equity_curve,daily_return,cum_return,drawdown_pct,rolling_sharpe_60d,benchmark_price,benchmark_shares,benchmark_cash,benchmark_equity,benchmark_return,benchmark_daily_return,excess_equity,excess_return,excess_daily_return
2023-02-10,950.0,-134.99999999999997,0.0,815.0,950.0,-134.99999999999997,-45.0,815.0,-45.0,1000815.0,-4.5e-05,0.000815,-4.5e-05,6.429779176052044,2.465,436871,2.280999999959022,1076889.2959999999,0.07688929599999983,-0.011231424531990108,-76074.29599999986,-0.07607429599999983,0.011186424531990109
2023-02-13,950.0,-90.00000000000001,0.0,860.0,950.0,-90.00000000000001,45.0,860.0,0.0,1000860.0,4.5e-05,0.00086,0.0,6.645412047382734,2.495,436871,2.280999999959022,1089995.426,0.08999542599999999,0.01217035961698354,-89135.42599999998,-0.08913542599999999,-0.01212535961698354
2023-02-14,950.0,-90.00000000000001,0.0,860.0,950.0,-90.00000000000001,0.0,860.0,0.0,1000860.0,0.0,0.00086,0.0,6.494512379489562,2.49,436871,2.280999999959022,1087811.071,0.08781107099999996,-0.002004003822305922,-86951.071,-0.08695107099999996,0.002004003822305922
2023-02-15,950.0,-90.00000000000001,0.0,860.0,950.0,-90.00000000000001,0.0,860.0,0.0,1000860.0,0.0,0.00086,0.0,6.353446513154292,2.468,436871,2.280999999959022,1078199.909,0.07819990900000007,-0.008835322838886661,-77339.90899999999,-0.07733990900000007,0.008835322838886661
2023-02-16,950.0,-134.99999999999997,0.0,815.0,950.0,-134.99999999999997,-45.0,815.0,-45.0,1000815.0,-4.5e-05,0.000815,-4.5e-05,5.816440597001838,2.436,436871,2.280999999959022,1064220.037,0.06422003700000012,-0.012965936913281628,-63405.03700000001,-0.06340503700000012,0.012920936913281628
2023-02-17,950.0,-269.99999999999994,0.0,680.0,950.0,-269.99999999999994,-135.0,680.0,-180.0,1000680.0,-0.000135,0.00068,-0.00018,4.452231815759567,2.378,436871,2.280999999959022,1038881.519,0.03888151900000003,-0.02380947277729184,-38201.51899999997,-0.03820151900000003,0.02367447277729184
2023-02-20,950.0,-90.00000000000001,0.0,860.0,950.0,-90.00000000000001,180.0,860.0,0.0,1000860.0,0.00018,0.00086,0.0,5.238453342783573,2.403,436871,2.280999999959022,1049803.294,0.04980329399999994,0.010513013082100953,-48943.293999999994,-0.04894329399999994,-0.010333013082100953
2023-02-21,950.0,-45.00000000000001,0.0,905.0,950.0,-45.00000000000001,45.0,905.0,0.0,1000905.0,4.5e-05,0.000905,0.0,5.419828011396107,2.395,436871,2.280999999959022,1046308.326,0.0463083259999999,-0.003329164634913062,-45403.326,-0.0454033259999999,0.003374164634913062
2023-02-22,950.0,0.0,0.0,950.0,950.0,0.0,45.0,950.0,0.0,1000950.0,4.5e-05,0.00095,0.0,5.596733521969689,2.377,436871,2.280999999959022,1038444.6479999998,0.038444647999999804,-0.007515641235564585,-37494.64799999981,-0.037494647999999804,0.007560641235564585
2023-02-23,1250.0,-300.0,0.0,950.0,1250.0,-300.0,0.0,950.0,0.0,1000950.0,0.0,0.00095,0.0,5.5009318970827215,2.385,436871,2.280999999959022,1041939.6159999999,0.041939615999999846,0.003365579481517056,-40989.61599999992,-0.04098961599999985,-0.003365579481517056
2023-02-24,1250.0,-349.99999999999994,0.0,900.0,1250.0,-349.99999999999994,-50.0,900.0,-50.0,1000900.0,-5e-05,0.0009,-5e-05,5.067606943008796,2.357,436871,2.280999999959022,1029707.228,0.02970722799999992,-0.011740016227581362,-28807.228000000003,-0.028807227999999917,0.011690016227581363
2023-02-27,1250.0,-300.0,0.0,950.0,1250.0,-300.0,50.0,950.0,0.0,1000950.0,5e-05,0.00095,0.0,5.266116586670096,2.34,436871,2.280999999959022,1022280.4209999999,0.022280420999999828,-0.007212542359661955,-21330.420999999857,-0.02133042099999983,0.007262542359661955
2023-02-28,1250.0,-200.0,0.0,1050.0,1250.0,-200.0,100.0,1050.0,0.0,1001050.0,0.0001,0.00105,0.0,5.676860576664718,2.359,436871,2.280999999959022,1030580.97,0.03058096999999993,0.008119640002378636,-29530.969999999972,-0.02953096999999993,-0.008019640002378637
2023-03-01,1250.0,-150.0,0.0,1100.0,1250.0,-150.0,50.0,1100.0,0.0,1001100.0,5e-05,0.0011,0.0,5.861103842140108,2.372,436871,2.280999999959022,1036260.293,0.036260293,0.005510797467956241,-35160.29299999995,-0.035160293,-0.005460797467956241
2023-03-02,1250.0,-150.0,0.0,1100.0,1250.0,-150.0,0.0,1100.0,0.0,1001100.0,0.0,0.0011,0.0,5.773124039481233,2.347,436871,2.280999999959022,1025338.5179999999,0.025338517999999866,-0.010539605805392038,-24238.517999999924,-0.024238517999999865,0.010539605805392038
2023-03-03,1250.0,-100.0,0.0,1150.0,1250.0,-100.0,50.0,1150.0,0.0,1001150.0,5e-05,0.00115,0.0,5.952321620647283,2.352,436871,2.280999999959022,1027522.8729999999,0.027522872999999892,0.0021303744681910874,-26372.872999999905,-0.026372872999999894,-0.0020803744681910873
2023-03-06,1250.0,-100.0,0.0,1150.0,1250.0,-100.0,0.0,1150.0,0.0,1001150.0,0.0,0.00115,0.0,5.867144518935378,2.361,436871,2.280999999959022,1031454.712,0.03145471200000016,0.0038265221177224973,-30304.712000000058,-0.030304712000000164,-0.0038265221177224973
2023-03-07,1250.0,-100.0,0.0,1150.0,1250.0,-100.0,0.0,1150.0,0.0,1001150.0,0.0,0.00115,0.0,5.7855224180952085,2.312,436871,2.280999999959022,1010048.0329999999,0.0100480329999999,-0.02075387193538758,-8898.032999999938,-0.0088980329999999,0.02075387193538758
2023-03-08,1250.0,-200.0,0.0,1050.0,1250.0,-200.0,-100.0,1050.0,-100.0,1001050.0,-0.0001,0.00105,-0.0001,5.0552290681077094,2.308,436871,2.280999999959022,1008300.5489999999,0.00830054899999988,-0.0017300998991204297,-7250.548999999883,-0.00725054899999988,0.0016300998991204297
2023-03-09,1250.0,-100.0,0.0,1150.0,1250.0,-100.0,100.0,1150.0,0.0,1001150.0,0.0001,0.00115,0.0,5.4147573744422886,2.303,436871,2.280999999959022,1006116.1939999999,0.006116193999999853,-0.002166372915462955,-4966.193999999901,-0.004966193999999853,0.002266372915462955
2023-03-10,1250.0,-100.0,0.0,1150.0,1250.0,-100.0,0.0,1150.0,0.0,1001150.0,0.0,0.00115,0.0,5.345809201787652,2.3,436871,2.280999999959022,1004805.5809999999,0.004805580999999837,-0.0013026457657832058,-3655.580999999889,-0.0036555809999998367,0.0013026457657832058
2023-03-13,1250.0,-100.0,0.0,1150.0,1250.0,-100.0,0.0,1150.0,0.0,1001150.0,0.0,0.00115,0.0,5.27942951596575,2.287,436871,2.280999999959022,999126.2579999999,-0.0008737420000001217,-0.005652161082094875,2023.7420000000857,0.0020237420000001217,0.005652161082094875
2023-03-14,1250.0,-50.0,0.0,1200.0,1250.0,-50.0,50.0,1200.0,0.0,1001200.0,5e-05,0.0012,0.0,5.442777273728062,2.276,436871,2.280999999959022,994320.6769999999,-0.005679323000000069,-0.004809783509863497,6879.323000000091,0.006879323000000069,0.004859783509863496
2023-03-15,1250.0,-50.0,0.0,1200.0,1250.0,-50.0,0.0,1200.0,0.0,1001200.0,0.0,0.0012,0.0,5.377842836404584,2.268,436871,2.280999999959022,990825.7089999999,-0.009174291000000112,-0.00351493042520723,10374.291000000085,0.010374291000000112,0.00351493042520723
2023-03-16,1250.0,-100.0,0.0,1150.0,1250.0,-100.0,-50.0,1150.0,-50.0,1001150.0,-5e-05,0.00115,-5e-05,5.047264434388245,2.233,436871,2.280999999959022,975535.224,-0.024464775999999966,-0.015432063238883797,25614.775999999954,0.025614775999999964,0.015382063238883798
2023-03-17,1250.0,-50.0,0.0,1200.0,1250.0,-50.0,50.0,1200.0,0.0,1001200.0,5e-05,0.0012,0.0,5.206350432503603,2.228,436871,2.280999999959022,973350.8690000001,-0.02664913099999988,-0.0022391349346089218,27849.130999999936,0.02784913099999988,0.002289134934608922
